id,asset,year,rep_period,time_block_start,time_block_end,min_operating_point,dual_start_up_trajectory_lower_bound,dual_start_up_trajectory_upper_bound
1054,NL_Coal,2030,7,16,18,0.325,0.0,0.0
1055,NL_Coal,2030,7,19,21,0.325,0.0,0.0
1056,NL_Coal,2030,7,22,24,0.325,0.0,0.0
1057,NL_Coal,2030,8,1,3,0.325,0.0,0.0
1058,NL_Coal,2030,8,4,6,0.325,0.0,0.0
1059,NL_Coal,2030,8,7,9,0.325,0.0,0.0
1060,NL_Coal,2030,8,10,12,0.325,0.0,0.0
1061,NL_Coal,2030,8,13,15,0.325,0.0,0.0
1062,NL_Coal,2030,8,16,18,0.325,0.0,0.0
1063,NL_Coal,2030,8,19,21,0.325,0.0,0.0
1064,NL_Coal,2030,8,22,24,0.325,0.0,0.0
1065,NL_Coal,2030,9,1,3,0.325,0.0,0.0
1066,NL_Coal,2030,9,4,6,0.325,0.0,0.0
1067,NL_Coal,2030,9,7,9,0.325,0.0,0.0
1068,NL_Coal,2030,9,10,12,0.325,0.0,0.0
1069,NL_Coal,2030,9,13,15,0.325,0.0,0.0
1070,NL_Coal,2030,9,16,18,0.325,0.0,0.0
1071,NL_Coal,2030,9,19,21,0.325,0.0,-0.5547
1072,NL_Coal,2030,9,22,24,0.325,0.0,-0.7267
1073,NL_Coal,2030,10,1,3,0.325,0.0,0.0
1074,NL_Coal,2030,10,4,6,0.325,0.0,0.0
1075,NL_Coal,2030,10,7,9,0.325,0.0,0.0
1076,NL_Coal,2030,10,10,12,0.325,0.0,0.0
1077,NL_Coal,2030,10,13,15,0.325,0.0,0.0
1078,NL_Coal,2030,10,16,18,0.325,0.0,0.0
1079,NL_Coal,2030,10,19,21,0.325,0.0,0.0
1080,NL_Coal,2030,10,22,24,0.325,0.0,0.0
1081,NL_Nuclear,2030,1,1,2,0.5,0.0,0.0
1082,NL_Nuclear,2030,1,3,4,0.5,0.0,0.0
1083,NL_Nuclear,2030,1,5,6,0.5,0.0,0.0
1084,NL_Nuclear,2030,1,7,8,0.5,0.0,0.0
1085,NL_Nuclear,2030,1,9,10,0.5,0.0,0.0
1086,NL_Nuclear,2030,1,11,12,0.5,0.0,0.0
1087,NL_Nuclear,2030,1,13,14,0.5,0.0,0.0
1088,NL_Nuclear,2030,1,15,16,0.5,0.0,0.0
1089,NL_Nuclear,2030,1,17,18,0.5,0.0,0.0
1090,NL_Nuclear,2030,1,19,20,0.5,0.0,0.0
1091,NL_Nuclear,2030,1,21,22,0.5,0.0,0.0
1092,NL_Nuclear,2030,1,23,24,0.5,0.0,0.0
1093,NL_Nuclear,2030,2,1,2,0.5,0.0,0.0
1094,NL_Nuclear,2030,2,3,4,0.5,0.0,0.0
1095,NL_Nuclear,2030,2,5,6,0.5,0.0,0.0
1096,NL_Nuclear,2030,2,7,8,0.5,0.0,0.0
1097,NL_Nuclear,2030,2,9,10,0.5,0.0,0.0
1098,NL_Nuclear,2030,2,11,12,0.5,0.0,0.0
1099,NL_Nuclear,2030,2,13,14,0.5,0.0,0.0
1100,NL_Nuclear,2030,2,15,16,0.5,0.0,0.0
1101,NL_Nuclear,2030,2,17,18,0.5,0.0,0.0
1102,NL_Nuclear,2030,2,19,20,0.5,0.0,0.0
1103,NL_Nuclear,2030,2,21,22,0.5,0.0,0.0
1104,NL_Nuclear,2030,2,23,24,0.5,0.0,0.0
1105,NL_Nuclear,2030,3,1,2,0.5,0.0,0.0
1106,NL_Nuclear,2030,3,3,4,0.5,0.0,0.0
1107,NL_Nuclear,2030,3,5,6,0.5,0.0,0.0
1108,NL_Nuclear,2030,3,7,8,0.5,0.0,0.0
1109,NL_Nuclear,2030,3,9,10,0.5,0.0,0.0
1110,NL_Nuclear,2030,3,11,12,0.5,0.0,0.0
1111,NL_Nuclear,2030,3,13,14,0.5,0.0,0.0
1112,NL_Nuclear,2030,3,15,16,0.5,0.0,0.0
1113,NL_Nuclear,2030,3,17,18,0.5,0.0,0.0
1114,NL_Nuclear,2030,3,19,20,0.5,0.0,0.0
1115,NL_Nuclear,2030,3,21,22,0.5,0.0,0.0
1116,NL_Nuclear,2030,3,23,24,0.5,0.0,0.0
1117,NL_Nuclear,2030,4,1,2,0.5,0.0,0.0
1118,NL_Nuclear,2030,4,3,4,0.5,0.0,0.0
1119,NL_Nuclear,2030,4,5,6,0.5,0.0,0.0
1120,NL_Nuclear,2030,4,7,8,0.5,0.0,0.0
1121,NL_Nuclear,2030,4,9,10,0.5,0.0,0.0
1122,NL_Nuclear,2030,4,11,12,0.5,0.0,0.0
1123,NL_Nuclear,2030,4,13,14,0.5,0.0,0.0
1124,NL_Nuclear,2030,4,15,16,0.5,0.0,0.0
1125,NL_Nuclear,2030,4,17,18,0.5,0.0,0.0
1126,NL_Nuclear,2030,4,19,20,0.5,0.0,0.0
1127,NL_Nuclear,2030,4,21,22,0.5,0.0,0.0
1128,NL_Nuclear,2030,4,23,24,0.5,0.0,0.0
1129,NL_Nuclear,2030,5,1,2,0.5,0.0,0.0
1130,NL_Nuclear,2030,5,3,4,0.5,0.0,0.0
1131,NL_Nuclear,2030,5,5,6,0.5,0.0,0.0
1132,NL_Nuclear,2030,5,7,8,0.5,0.0,0.0
1133,NL_Nuclear,2030,5,9,10,0.5,0.0,0.0
1134,NL_Nuclear,2030,5,11,12,0.5,0.0,0.0
1135,NL_Nuclear,2030,5,13,14,0.5,0.0,0.0
1136,NL_Nuclear,2030,5,15,16,0.5,0.0,0.0
1137,NL_Nuclear,2030,5,17,18,0.5,0.0,0.0
1138,NL_Nuclear,2030,5,19,20,0.5,0.0,0.0
1139,NL_Nuclear,2030,5,21,22,0.5,0.0,0.0
1140,NL_Nuclear,2030,5,23,24,0.5,0.0,0.0
1141,NL_Nuclear,2030,6,1,2,0.5,0.0,0.0
1142,NL_Nuclear,2030,6,3,4,0.5,0.0,0.0
1143,NL_Nuclear,2030,6,5,6,0.5,0.0,0.0
1144,NL_Nuclear,2030,6,7,8,0.5,0.0,0.0
1145,NL_Nuclear,2030,6,9,10,0.5,0.0,0.0
1146,NL_Nuclear,2030,6,11,12,0.5,0.0,0.0
1147,NL_Nuclear,2030,6,13,14,0.5,0.0,0.0
1148,NL_Nuclear,2030,6,15,16,0.5,0.0,0.0
1149,NL_Nuclear,2030,6,17,18,0.5,0.0,0.0
1150,NL_Nuclear,2030,6,19,20,0.5,0.0,0.0
1151,NL_Nuclear,2030,6,21,22,0.5,0.0,0.0
1152,NL_Nuclear,2030,6,23,24,0.5,0.0,0.0
1153,NL_Nuclear,2030,7,1,2,0.5,0.0,0.0
1154,NL_Nuclear,2030,7,3,4,0.5,0.0,0.0
1155,NL_Nuclear,2030,7,5,6,0.5,0.0,0.0
1156,NL_Nuclear,2030,7,7,8,0.5,0.0,0.0
1157,NL_Nuclear,2030,7,9,10,0.5,0.0,0.0
1158,NL_Nuclear,2030,7,11,12,0.5,0.0,0.0
1159,NL_Nuclear,2030,7,13,14,0.5,0.0,0.0
1160,NL_Nuclear,2030,7,15,16,0.5,0.0,0.0
1161,NL_Nuclear,2030,7,17,18,0.5,0.0,0.0
1162,NL_Nuclear,2030,7,19,20,0.5,0.0,0.0
1163,NL_Nuclear,2030,7,21,22,0.5,0.0,0.0
1164,NL_Nuclear,2030,7,23,24,0.5,0.0,0.0
1165,NL_Nuclear,2030,8,1,2,0.5,0.0,0.0
1166,NL_Nuclear,2030,8,3,4,0.5,0.0,0.0
1167,NL_Nuclear,2030,8,5,6,0.5,0.0,0.0
1168,NL_Nuclear,2030,8,7,8,0.5,0.0,0.0
1169,NL_Nuclear,2030,8,9,10,0.5,0.0,0.0
1170,NL_Nuclear,2030,8,11,12,0.5,0.0,0.0
1171,NL_Nuclear,2030,8,13,14,0.5,0.0,0.0
1172,NL_Nuclear,2030,8,15,16,0.5,0.0,0.0
1173,NL_Nuclear,2030,8,17,18,0.5,0.0,0.0
1174,NL_Nuclear,2030,8,19,20,0.5,0.0,0.0
1175,NL_Nuclear,2030,8,21,22,0.5,0.0,0.0
1176,NL_Nuclear,2030,8,23,24,0.5,0.0,0.0
1177,NL_Nuclear,2030,9,1,2,0.5,0.0,0.0
1178,NL_Nuclear,2030,9,3,4,0.5,0.0,0.0
1179,NL_Nuclear,2030,9,5,6,0.5,0.0,0.0
1180,NL_Nuclear,2030,9,7,8,0.5,0.0,0.0
1181,NL_Nuclear,2030,9,9,10,0.5,0.0,0.0
1182,NL_Nuclear,2030,9,11,12,0.5,0.0,0.0
1183,NL_Nuclear,2030,9,13,14,0.5,0.0,0.0
1184,NL_Nuclear,2030,9,15,16,0.5,0.0,0.0
1185,NL_Nuclear,2030,9,17,18,0.5,0.0,0.0
1186,NL_Nuclear,2030,9,19,20,0.5,0.0,0.0
1187,NL_Nuclear,2030,9,21,22,0.5,0.0,0.0
1188,NL_Nuclear,2030,9,23,24,0.5,0.0,0.0
1189,NL_Nuclear,2030,10,1,2,0.5,0.0,0.0
1190,NL_Nuclear,2030,10,3,4,0.5,0.0,0.0
1191,NL_Nuclear,2030,10,5,6,0.5,0.0,0.0
1192,NL_Nuclear,2030,10,7,8,0.5,0.0,0.0
1193,NL_Nuclear,2030,10,9,10,0.5,0.0,0.0
1194,NL_Nuclear,2030,10,11,12,0.5,0.0,0.0
1195,NL_Nuclear,2030,10,13,14,0.5,0.0,0.0
1196,NL_Nuclear,2030,10,15,16,0.5,0.0,0.0
1197,NL_Nuclear,2030,10,17,18,0.5,0.0,0.0
1198,NL_Nuclear,2030,10,19,20,0.5,0.0,0.0
1199,NL_Nuclear,2030,10,21,22,0.5,0.0,0.0
1200,NL_Nuclear,2030,10,23,24,0.5,0.0,0.0
1201,UK_Coal,2030,1,1,3,0.325,0.0,0.0
1202,UK_Coal,2030,1,4,6,0.325,0.0,0.0
1203,UK_Coal,2030,1,7,9,0.325,0.0,0.0
1204,UK_Coal,2030,1,10,12,0.325,0.0,0.0
1205,UK_Coal,2030,1,13,15,0.325,0.0,0.0
1206,UK_Coal,2030,1,16,18,0.325,0.0,0.0
1207,UK_Coal,2030,1,19,21,0.325,0.0,0.0
1208,UK_Coal,2030,1,22,24,0.325,0.0,0.0
1209,UK_Coal,2030,2,1,3,0.325,0.0,0.0
1210,UK_Coal,2030,2,4,6,0.325,0.0,0.0
1211,UK_Coal,2030,2,7,9,0.325,0.0,0.0
1212,UK_Coal,2030,2,10,12,0.325,0.0,0.0
1213,UK_Coal,2030,2,13,15,0.325,0.0,0.0
1214,UK_Coal,2030,2,16,18,0.325,0.0,0.0
1215,UK_Coal,2030,2,19,21,0.325,0.0,0.0
1216,UK_Coal,2030,2,22,24,0.325,0.0,0.0
1217,UK_Coal,2030,3,1,3,0.325,0.0,0.0
1218,UK_Coal,2030,3,4,6,0.325,0.0,0.0
1219,UK_Coal,2030,3,7,9,0.325,0.0,0.0
1220,UK_Coal,2030,3,10,12,0.325,0.0,0.0
1221,UK_Coal,2030,3,13,15,0.325,0.0,0.0
1222,UK_Coal,2030,3,16,18,0.325,0.0,0.0
1223,UK_Coal,2030,3,19,21,0.325,0.0,0.0
1224,UK_Coal,2030,3,22,24,0.325,0.0,0.0
1225,UK_Coal,2030,4,1,3,0.325,0.0,0.0
1226,UK_Coal,2030,4,4,6,0.325,0.0,0.0
1227,UK_Coal,2030,4,7,9,0.325,0.0,0.0
1228,UK_Coal,2030,4,10,12,0.325,0.0,0.0
1229,UK_Coal,2030,4,13,15,0.325,0.0,0.0
1230,UK_Coal,2030,4,16,18,0.325,0.0,0.0
1231,UK_Coal,2030,4,19,21,0.325,0.0,0.0
1232,UK_Coal,2030,4,22,24,0.325,0.0,0.0
1233,UK_Coal,2030,5,1,3,0.325,0.0,0.0
1234,UK_Coal,2030,5,4,6,0.325,0.0,0.0
1235,UK_Coal,2030,5,7,9,0.325,0.0,0.0
1236,UK_Coal,2030,5,10,12,0.325,0.0,0.0
1237,UK_Coal,2030,5,13,15,0.325,0.0,0.0
1238,UK_Coal,2030,5,16,18,0.325,0.0,0.0
1239,UK_Coal,2030,5,19,21,0.325,0.0,0.0
1240,UK_Coal,2030,5,22,24,0.325,0.0,0.0
1241,UK_Coal,2030,6,1,3,0.325,0.0,0.0
1242,UK_Coal,2030,6,4,6,0.325,0.0,0.0
1243,UK_Coal,2030,6,7,9,0.325,0.0,0.0
1244,UK_Coal,2030,6,10,12,0.325,0.0,0.0
1245,UK_Coal,2030,6,13,15,0.325,0.0,0.0
1246,UK_Coal,2030,6,16,18,0.325,0.0,0.0
1247,UK_Coal,2030,6,19,21,0.325,0.0,0.0
1248,UK_Coal,2030,6,22,24,0.325,0.0,0.0
1249,UK_Coal,2030,7,1,3,0.325,0.0,0.0
1250,UK_Coal,2030,7,4,6,0.325,0.0,0.0
1251,UK_Coal,2030,7,7,9,0.325,0.0,0.0
1252,UK_Coal,2030,7,10,12,0.325,0.0,0.0
1253,UK_Coal,2030,7,13,15,0.325,0.0,0.0
1254,UK_Coal,2030,7,16,18,0.325,0.0,0.0
1255,UK_Coal,2030,7,19,21,0.325,0.0,0.0
1256,UK_Coal,2030,7,22,24,0.325,0.0,0.0
1257,UK_Coal,2030,8,1,3,0.325,0.0,0.0
1258,UK_Coal,2030,8,4,6,0.325,0.0,0.0
1259,UK_Coal,2030,8,7,9,0.325,0.0,0.0
1260,UK_Coal,2030,8,10,12,0.325,0.0,0.0
1261,UK_Coal,2030,8,13,15,0.325,0.0,0.0
1262,UK_Coal,2030,8,16,18,0.325,0.0,0.0
1263,UK_Coal,2030,8,19,21,0.325,0.0,0.0
1264,UK_Coal,2030,8,22,24,0.325,0.0,0.0
1265,UK_Coal,2030,9,1,3,0.325,0.0,0.0
1266,UK_Coal,2030,9,4,6,0.325,0.0,0.0
1267,UK_Coal,2030,9,7,9,0.325,0.0,0.0
1268,UK_Coal,2030,9,10,12,0.325,0.0,0.0
1269,UK_Coal,2030,9,13,15,0.325,0.0,0.0
1270,UK_Coal,2030,9,16,18,0.325,0.0,0.0
1271,UK_Coal,2030,9,19,21,0.325,0.0,0.0
1272,UK_Coal,2030,9,22,24,0.325,0.0,0.0
1273,UK_Coal,2030,10,1,3,0.325,0.0,0.0
1274,UK_Coal,2030,10,4,6,0.325,0.0,0.0
1275,UK_Coal,2030,10,7,9,0.325,0.0,0.0
1276,UK_Coal,2030,10,10,12,0.325,0.0,0.0
1277,UK_Coal,2030,10,13,15,0.325,0.0,0.0
1278,UK_Coal,2030,10,16,18,0.325,0.0,0.0
1279,UK_Coal,2030,10,19,21,0.325,0.0,0.0
1280,UK_Coal,2030,10,22,24,0.325,0.0,0.0
1281,UK_Nuclear,2030,1,1,2,0.5,0.0,0.0
1282,UK_Nuclear,2030,1,3,4,0.5,0.0,0.0
1283,UK_Nuclear,2030,1,5,6,0.5,0.0,0.0
1284,UK_Nuclear,2030,1,7,8,0.5,0.0,0.0
1285,UK_Nuclear,2030,1,9,10,0.5,0.0,0.0
1286,UK_Nuclear,2030,1,11,12,0.5,0.0,0.0
1287,UK_Nuclear,2030,1,13,14,0.5,0.0,0.0
1288,UK_Nuclear,2030,1,15,16,0.5,0.0,0.0
1289,UK_Nuclear,2030,1,17,18,0.5,0.0,0.0
1290,UK_Nuclear,2030,1,19,20,0.5,0.0,0.0
1291,UK_Nuclear,2030,1,21,22,0.5,0.0,0.0
1292,UK_Nuclear,2030,1,23,24,0.5,0.0,0.0
1293,UK_Nuclear,2030,2,1,2,0.5,0.0,0.0
1294,UK_Nuclear,2030,2,3,4,0.5,0.0,0.0
1295,UK_Nuclear,2030,2,5,6,0.5,0.0,0.0
1296,UK_Nuclear,2030,2,7,8,0.5,0.0,0.0
1297,UK_Nuclear,2030,2,9,10,0.5,0.0,0.0
1298,UK_Nuclear,2030,2,11,12,0.5,0.0,0.0
1299,UK_Nuclear,2030,2,13,14,0.5,0.0,0.0
1300,UK_Nuclear,2030,2,15,16,0.5,0.0,0.0
1301,UK_Nuclear,2030,2,17,18,0.5,0.0,0.0
1302,UK_Nuclear,2030,2,19,20,0.5,0.0,0.0
1303,UK_Nuclear,2030,2,21,22,0.5,0.0,0.0
1304,UK_Nuclear,2030,2,23,24,0.5,0.0,0.0
1305,UK_Nuclear,2030,3,1,2,0.5,0.0,0.0
1306,UK_Nuclear,2030,3,3,4,0.5,0.0,0.0
1307,UK_Nuclear,2030,3,5,6,0.5,0.0,0.0
1308,UK_Nuclear,2030,3,7,8,0.5,0.0,0.0
1309,UK_Nuclear,2030,3,9,10,0.5,0.0,0.0
1310,UK_Nuclear,2030,3,11,12,0.5,0.0,0.0
1311,UK_Nuclear,2030,3,13,14,0.5,0.0,0.0
1312,UK_Nuclear,2030,3,15,16,0.5,0.0,0.0
1313,UK_Nuclear,2030,3,17,18,0.5,0.0,0.0
1314,UK_Nuclear,2030,3,19,20,0.5,0.0,0.0
1315,UK_Nuclear,2030,3,21,22,0.5,0.0,0.0
1316,UK_Nuclear,2030,3,23,24,0.5,0.0,0.0
1317,UK_Nuclear,2030,4,1,2,0.5,0.0,0.0
1318,UK_Nuclear,2030,4,3,4,0.5,0.0,0.0
1319,UK_Nuclear,2030,4,5,6,0.5,0.0,0.0
1320,UK_Nuclear,2030,4,7,8,0.5,0.0,0.0
1321,UK_Nuclear,2030,4,9,10,0.5,0.0,0.0
1322,UK_Nuclear,2030,4,11,12,0.5,0.0,0.0
1323,UK_Nuclear,2030,4,13,14,0.5,0.0,0.0
1324,UK_Nuclear,2030,4,15,16,0.5,0.0,0.0
1325,UK_Nuclear,2030,4,17,18,0.5,0.0,0.0
1326,UK_Nuclear,2030,4,19,20,0.5,0.0,0.0
1327,UK_Nuclear,2030,4,21,22,0.5,0.0,0.0
1328,UK_Nuclear,2030,4,23,24,0.5,0.0,0.0
1329,UK_Nuclear,2030,5,1,2,0.5,0.0,0.0
1330,UK_Nuclear,2030,5,3,4,0.5,0.0,0.0
1331,UK_Nuclear,2030,5,5,6,0.5,0.0,0.0
1332,UK_Nuclear,2030,5,7,8,0.5,0.0,0.0
1333,UK_Nuclear,2030,5,9,10,0.5,0.0,0.0
1334,UK_Nuclear,2030,5,11,12,0.5,0.0,0.0
1335,UK_Nuclear,2030,5,13,14,0.5,0.0,0.0
1336,UK_Nuclear,2030,5,15,16,0.5,0.0,0.0
1337,UK_Nuclear,2030,5,17,18,0.5,0.0,0.0
1338,UK_Nuclear,2030,5,19,20,0.5,0.0,0.0
1339,UK_Nuclear,2030,5,21,22,0.5,0.0,0.0
1340,UK_Nuclear,2030,5,23,24,0.5,0.0,0.0
1341,UK_Nuclear,2030,6,1,2,0.5,0.0,0.0
1342,UK_Nuclear,2030,6,3,4,0.5,0.0,0.0
1343,UK_Nuclear,2030,6,5,6,0.5,0.0,0.0
1344,UK_Nuclear,2030,6,7,8,0.5,0.0,0.0
1345,UK_Nuclear,2030,6,9,10,0.5,0.0,0.0
1346,UK_Nuclear,2030,6,11,12,0.5,0.0,0.0
1347,UK_Nuclear,2030,6,13,14,0.5,0.0,0.0
1348,UK_Nuclear,2030,6,15,16,0.5,0.0,0.0
1349,UK_Nuclear,2030,6,17,18,0.5,0.0,0.0
1350,UK_Nuclear,2030,6,19,20,0.5,0.0,0.0
1351,UK_Nuclear,2030,6,21,22,0.5,0.0,0.0
1352,UK_Nuclear,2030,6,23,24,0.5,0.0,0.0
1353,UK_Nuclear,2030,7,1,2,0.5,0.0,0.0
1354,UK_Nuclear,2030,7,3,4,0.5,0.0,0.0
1355,UK_Nuclear,2030,7,5,6,0.5,0.0,0.0
1356,UK_Nuclear,2030,7,7,8,0.5,0.0,0.0
1357,UK_Nuclear,2030,7,9,10,0.5,0.0,0.0
1358,UK_Nuclear,2030,7,11,12,0.5,0.0,0.0
1359,UK_Nuclear,2030,7,13,14,0.5,0.0,0.0
1360,UK_Nuclear,2030,7,15,16,0.5,0.0,0.0
1361,UK_Nuclear,2030,7,17,18,0.5,0.0,0.0
1362,UK_Nuclear,2030,7,19,20,0.5,0.0,0.0
1363,UK_Nuclear,2030,7,21,22,0.5,0.0,0.0
1364,UK_Nuclear,2030,7,23,24,0.5,0.0,0.0
1365,UK_Nuclear,2030,8,1,2,0.5,0.0,0.0
1366,UK_Nuclear,2030,8,3,4,0.5,0.0,0.0
1367,UK_Nuclear,2030,8,5,6,0.5,0.0,0.0
1368,UK_Nuclear,2030,8,7,8,0.5,0.0,0.0
1369,UK_Nuclear,2030,8,9,10,0.5,0.0,0.0
1370,UK_Nuclear,2030,8,11,12,0.5,0.0,0.0
1371,UK_Nuclear,2030,8,13,14,0.5,0.0,0.0
1372,UK_Nuclear,2030,8,15,16,0.5,0.0,0.0
1373,UK_Nuclear,2030,8,17,18,0.5,0.0,0.0
1374,UK_Nuclear,2030,8,19,20,0.5,0.0,0.0
1375,UK_Nuclear,2030,8,21,22,0.5,0.0,0.0
1376,UK_Nuclear,2030,8,23,24,0.5,0.0,0.0
1377,UK_Nuclear,2030,9,1,2,0.5,0.0,0.0
1378,UK_Nuclear,2030,9,3,4,0.5,0.0,0.0
1379,UK_Nuclear,2030,9,5,6,0.5,0.0,0.0
1380,UK_Nuclear,2030,9,7,8,0.5,0.0,0.0
1381,UK_Nuclear,2030,9,9,10,0.5,0.0,0.0
1382,UK_Nuclear,2030,9,11,12,0.5,0.0,0.0
1383,UK_Nuclear,2030,9,13,14,0.5,0.0,0.0
1384,UK_Nuclear,2030,9,15,16,0.5,0.0,0.0
1385,UK_Nuclear,2030,9,17,18,0.5,0.0,0.0
1386,UK_Nuclear,2030,9,19,20,0.5,0.0,0.0
1387,UK_Nuclear,2030,9,21,22,0.5,0.0,0.0
1388,UK_Nuclear,2030,9,23,24,0.5,0.0,0.0
1389,UK_Nuclear,2030,10,1,2,0.5,0.0,0.0
1390,UK_Nuclear,2030,10,3,4,0.5,0.0,0.0
1391,UK_Nuclear,2030,10,5,6,0.5,0.0,0.0
1392,UK_Nuclear,2030,10,7,8,0.5,0.0,0.0
1393,UK_Nuclear,2030,10,9,10,0.5,0.0,0.0
1394,UK_Nuclear,2030,10,11,12,0.5,0.0,0.0
1395,UK_Nuclear,2030,10,13,14,0.5,0.0,0.0
1396,UK_Nuclear,2030,10,15,16,0.5,0.0,0.0
1397,UK_Nuclear,2030,10,17,18,0.5,0.0,0.0
1398,UK_Nuclear,2030,10,19,20,0.5,0.0,0.0
1399,UK_Nuclear,2030,10,21,22,0.5,0.0,0.0
1400,UK_Nuclear,2030,10,23,24,0.5,0.0,0.0
