id,asset,year,rep_period,time_block_start,time_block_end,dual_minimum_up_time
1,BE_Coal,2030,1,1,6,0.0
2,BE_Coal,2030,1,7,12,0.0
3,BE_Coal,2030,1,13,18,0.0
4,BE_Coal,2030,1,19,24,0.0
5,BE_Coal,2030,2,1,6,0.0
6,BE_Coal,2030,2,7,12,0.0
7,BE_Coal,2030,2,13,18,0.0
8,BE_Coal,2030,2,19,24,0.0
9,BE_Coal,2030,3,1,6,0.0
10,BE_Coal,2030,3,7,12,0.0
11,BE_Coal,2030,3,13,18,0.0
12,BE_Coal,2030,3,19,24,0.0
13,BE_Coal,2030,4,1,6,0.0
14,BE_Coal,2030,4,7,12,0.0
15,BE_Coal,2030,4,13,18,0.0
16,BE_Coal,2030,4,19,24,0.0
17,BE_Coal,2030,5,1,6,0.0
18,BE_Coal,2030,5,7,12,0.0
19,BE_Coal,2030,5,13,18,0.0
20,BE_Coal,2030,5,19,24,0.0
21,BE_Coal,2030,6,1,6,0.0
22,BE_Coal,2030,6,7,12,0.0
23,BE_Coal,2030,6,13,18,0.0
24,BE_Coal,2030,6,19,24,0.0
25,BE_Coal,2030,7,1,6,0.0
26,BE_Coal,2030,7,7,12,0.0
27,BE_Coal,2030,7,13,18,0.0
28,BE_Coal,2030,7,19,24,0.0
29,BE_Coal,2030,8,1,6,0.0
30,BE_Coal,2030,8,7,12,0.0
31,BE_Coal,2030,8,13,18,0.0
32,BE_Coal,2030,8,19,24,0.0
33,BE_Coal,2030,9,1,6,0.0
34,BE_Coal,2030,9,7,12,0.0
35,BE_Coal,2030,9,13,18,0.0
36,BE_Coal,2030,9,19,24,0.0
37,BE_Coal,2030,10,1,6,0.0
38,BE_Coal,2030,10,7,12,0.0
39,BE_Coal,2030,10,13,18,0.0
40,BE_Coal,2030,10,19,24,0.0
41,BE_Nuclear,2030,1,1,6,0.0
42,BE_Nuclear,2030,1,7,12,0.0
43,BE_Nuclear,2030,1,13,18,0.0
44,BE_Nuclear,2030,1,19,24,0.0
45,BE_Nuclear,2030,2,1,6,0.0
46,BE_Nuclear,2030,2,7,12,0.0
47,BE_Nuclear,2030,2,13,18,0.0
48,BE_Nuclear,2030,2,19,24,0.0
49,BE_Nuclear,2030,3,1,6,0.0
50,BE_Nuclear,2030,3,7,12,0.0
51,BE_Nuclear,2030,3,13,18,0.0
52,BE_Nuclear,2030,3,19,24,0.0
53,BE_Nuclear,2030,4,1,6,0.0
54,BE_Nuclear,2030,4,7,12,0.0
55,BE_Nuclear,2030,4,13,18,0.0
56,BE_Nuclear,2030,4,19,24,0.0
57,BE_Nuclear,2030,5,1,6,0.0
58,BE_Nuclear,2030,5,7,12,0.0
59,BE_Nuclear,2030,5,13,18,0.0
60,BE_Nuclear,2030,5,19,24,0.0
61,BE_Nuclear,2030,6,1,6,0.0
62,BE_Nuclear,2030,6,7,12,0.0
63,BE_Nuclear,2030,6,13,18,0.0
64,BE_Nuclear,2030,6,19,24,0.0
65,BE_Nuclear,2030,7,1,6,0.0
66,BE_Nuclear,2030,7,7,12,0.0
67,BE_Nuclear,2030,7,13,18,0.0
68,BE_Nuclear,2030,7,19,24,0.0
69,BE_Nuclear,2030,8,1,6,0.0
70,BE_Nuclear,2030,8,7,12,0.0
71,BE_Nuclear,2030,8,13,18,0.0
72,BE_Nuclear,2030,8,19,24,0.0
73,BE_Nuclear,2030,9,1,6,0.0
74,BE_Nuclear,2030,9,7,12,0.0
75,BE_Nuclear,2030,9,13,18,0.0
76,BE_Nuclear,2030,9,19,24,0.0
77,BE_Nuclear,2030,10,1,6,0.0
78,BE_Nuclear,2030,10,7,12,0.0
79,BE_Nuclear,2030,10,13,18,0.0
80,BE_Nuclear,2030,10,19,24,0.0
81,CH_Coal,2030,1,1,6,0.0
82,CH_Coal,2030,1,7,12,0.0
83,CH_Coal,2030,1,13,18,0.0
84,CH_Coal,2030,1,19,24,0.0
85,CH_Coal,2030,2,1,6,0.0
86,CH_Coal,2030,2,7,12,0.0
87,CH_Coal,2030,2,13,18,0.0
88,CH_Coal,2030,2,19,24,0.0
89,CH_Coal,2030,3,1,6,0.0
90,CH_Coal,2030,3,7,12,0.0
91,CH_Coal,2030,3,13,18,0.0
92,CH_Coal,2030,3,19,24,0.0
93,CH_Coal,2030,4,1,6,0.0
94,CH_Coal,2030,4,7,12,0.0
95,CH_Coal,2030,4,13,18,0.0
96,CH_Coal,2030,4,19,24,0.0
97,CH_Coal,2030,5,1,6,0.0
98,CH_Coal,2030,5,7,12,0.0
99,CH_Coal,2030,5,13,18,0.0
100,CH_Coal,2030,5,19,24,0.0
101,CH_Coal,2030,6,1,6,0.0
102,CH_Coal,2030,6,7,12,0.0
103,CH_Coal,2030,6,13,18,0.0
104,CH_Coal,2030,6,19,24,0.0
105,CH_Coal,2030,7,1,6,0.0
106,CH_Coal,2030,7,7,12,0.0
107,CH_Coal,2030,7,13,18,0.0
108,CH_Coal,2030,7,19,24,0.0
109,CH_Coal,2030,8,1,6,0.0
110,CH_Coal,2030,8,7,12,0.0
111,CH_Coal,2030,8,13,18,0.0
112,CH_Coal,2030,8,19,24,0.0
113,CH_Coal,2030,9,1,6,0.0
114,CH_Coal,2030,9,7,12,0.0
115,CH_Coal,2030,9,13,18,0.0
116,CH_Coal,2030,9,19,24,0.0
117,CH_Coal,2030,10,1,6,0.0
118,CH_Coal,2030,10,7,12,0.0
119,CH_Coal,2030,10,13,18,0.0
120,CH_Coal,2030,10,19,24,0.0
121,CH_Nuclear,2030,1,1,6,0.0
122,CH_Nuclear,2030,1,7,12,0.0
123,CH_Nuclear,2030,1,13,18,0.0
124,CH_Nuclear,2030,1,19,24,0.0
125,CH_Nuclear,2030,2,1,6,0.0
126,CH_Nuclear,2030,2,7,12,0.0
127,CH_Nuclear,2030,2,13,18,0.0
128,CH_Nuclear,2030,2,19,24,0.0
129,CH_Nuclear,2030,3,1,6,0.0
130,CH_Nuclear,2030,3,7,12,0.0
131,CH_Nuclear,2030,3,13,18,0.0
132,CH_Nuclear,2030,3,19,24,0.0
133,CH_Nuclear,2030,4,1,6,0.0
134,CH_Nuclear,2030,4,7,12,0.0
135,CH_Nuclear,2030,4,13,18,0.0
136,CH_Nuclear,2030,4,19,24,0.0
137,CH_Nuclear,2030,5,1,6,0.0
138,CH_Nuclear,2030,5,7,12,0.0
139,CH_Nuclear,2030,5,13,18,0.0
140,CH_Nuclear,2030,5,19,24,0.0
141,CH_Nuclear,2030,6,1,6,0.0
142,CH_Nuclear,2030,6,7,12,0.0
143,CH_Nuclear,2030,6,13,18,0.0
144,CH_Nuclear,2030,6,19,24,0.0
145,CH_Nuclear,2030,7,1,6,0.0
146,CH_Nuclear,2030,7,7,12,0.0
147,CH_Nuclear,2030,7,13,18,0.0
148,CH_Nuclear,2030,7,19,24,0.0
149,CH_Nuclear,2030,8,1,6,0.0
150,CH_Nuclear,2030,8,7,12,0.0
151,CH_Nuclear,2030,8,13,18,0.0
152,CH_Nuclear,2030,8,19,24,0.0
153,CH_Nuclear,2030,9,1,6,0.0
154,CH_Nuclear,2030,9,7,12,0.0
155,CH_Nuclear,2030,9,13,18,0.0
156,CH_Nuclear,2030,9,19,24,0.0
157,CH_Nuclear,2030,10,1,6,0.0
158,CH_Nuclear,2030,10,7,12,0.0
159,CH_Nuclear,2030,10,13,18,0.0
160,CH_Nuclear,2030,10,19,24,0.0
161,DE_Coal,2030,1,1,6,0.0
162,DE_Coal,2030,1,7,12,0.0
163,DE_Coal,2030,1,13,18,0.0
164,DE_Coal,2030,1,19,24,0.0
165,DE_Coal,2030,2,1,6,0.0
166,DE_Coal,2030,2,7,12,0.0
167,DE_Coal,2030,2,13,18,0.0
168,DE_Coal,2030,2,19,24,0.0
169,DE_Coal,2030,3,1,6,0.0
170,DE_Coal,2030,3,7,12,0.0
171,DE_Coal,2030,3,13,18,0.0
172,DE_Coal,2030,3,19,24,0.0
173,DE_Coal,2030,4,1,6,0.0
174,DE_Coal,2030,4,7,12,0.0
175,DE_Coal,2030,4,13,18,0.0
176,DE_Coal,2030,4,19,24,0.0
177,DE_Coal,2030,5,1,6,0.0
178,DE_Coal,2030,5,7,12,0.0
179,DE_Coal,2030,5,13,18,0.0
180,DE_Coal,2030,5,19,24,0.0
181,DE_Coal,2030,6,1,6,0.0
182,DE_Coal,2030,6,7,12,0.0
183,DE_Coal,2030,6,13,18,0.0
184,DE_Coal,2030,6,19,24,0.0
185,DE_Coal,2030,7,1,6,0.0
186,DE_Coal,2030,7,7,12,0.0
187,DE_Coal,2030,7,13,18,0.0
188,DE_Coal,2030,7,19,24,0.0
189,DE_Coal,2030,8,1,6,0.0
190,DE_Coal,2030,8,7,12,0.0
191,DE_Coal,2030,8,13,18,0.0
192,DE_Coal,2030,8,19,24,0.0
193,DE_Coal,2030,9,1,6,0.0
194,DE_Coal,2030,9,7,12,0.0
195,DE_Coal,2030,9,13,18,0.0
196,DE_Coal,2030,9,19,24,0.0
197,DE_Coal,2030,10,1,6,0.0
198,DE_Coal,2030,10,7,12,0.0
199,DE_Coal,2030,10,13,18,0.0
200,DE_Coal,2030,10,19,24,0.0
201,DE_Nuclear,2030,1,1,6,0.0
202,DE_Nuclear,2030,1,7,12,0.0
203,DE_Nuclear,2030,1,13,18,0.0
204,DE_Nuclear,2030,1,19,24,0.0
205,DE_Nuclear,2030,2,1,6,0.0
206,DE_Nuclear,2030,2,7,12,0.0
207,DE_Nuclear,2030,2,13,18,0.0
208,DE_Nuclear,2030,2,19,24,0.0
209,DE_Nuclear,2030,3,1,6,0.0
210,DE_Nuclear,2030,3,7,12,0.0
211,DE_Nuclear,2030,3,13,18,0.0
212,DE_Nuclear,2030,3,19,24,0.0
213,DE_Nuclear,2030,4,1,6,0.0
214,DE_Nuclear,2030,4,7,12,0.0
215,DE_Nuclear,2030,4,13,18,0.0
216,DE_Nuclear,2030,4,19,24,0.0
217,DE_Nuclear,2030,5,1,6,0.0
218,DE_Nuclear,2030,5,7,12,0.0
219,DE_Nuclear,2030,5,13,18,0.0
220,DE_Nuclear,2030,5,19,24,0.0
221,DE_Nuclear,2030,6,1,6,0.0
222,DE_Nuclear,2030,6,7,12,0.0
223,DE_Nuclear,2030,6,13,18,0.0
224,DE_Nuclear,2030,6,19,24,0.0
225,DE_Nuclear,2030,7,1,6,0.0
226,DE_Nuclear,2030,7,7,12,0.0
227,DE_Nuclear,2030,7,13,18,0.0
228,DE_Nuclear,2030,7,19,24,0.0
229,DE_Nuclear,2030,8,1,6,0.0
230,DE_Nuclear,2030,8,7,12,0.0
231,DE_Nuclear,2030,8,13,18,0.0
232,DE_Nuclear,2030,8,19,24,0.0
233,DE_Nuclear,2030,9,1,6,0.0
234,DE_Nuclear,2030,9,7,12,0.0
235,DE_Nuclear,2030,9,13,18,0.0
236,DE_Nuclear,2030,9,19,24,0.0
237,DE_Nuclear,2030,10,1,6,0.0
238,DE_Nuclear,2030,10,7,12,0.0
239,DE_Nuclear,2030,10,13,18,0.0
240,DE_Nuclear,2030,10,19,24,0.0
241,FR_Coal,2030,1,1,6,0.0
242,FR_Coal,2030,1,7,12,0.0
243,FR_Coal,2030,1,13,18,0.0
244,FR_Coal,2030,1,19,24,0.0
245,FR_Coal,2030,2,1,6,0.0
246,FR_Coal,2030,2,7,12,0.0
247,FR_Coal,2030,2,13,18,0.0
248,FR_Coal,2030,2,19,24,0.0
249,FR_Coal,2030,3,1,6,0.0
250,FR_Coal,2030,3,7,12,0.0
251,FR_Coal,2030,3,13,18,0.0
252,FR_Coal,2030,3,19,24,0.0
253,FR_Coal,2030,4,1,6,0.0
254,FR_Coal,2030,4,7,12,0.0
255,FR_Coal,2030,4,13,18,0.0
256,FR_Coal,2030,4,19,24,0.0
257,FR_Coal,2030,5,1,6,0.0
258,FR_Coal,2030,5,7,12,0.0
259,FR_Coal,2030,5,13,18,0.0
260,FR_Coal,2030,5,19,24,0.0
261,FR_Coal,2030,6,1,6,0.0
262,FR_Coal,2030,6,7,12,0.0
263,FR_Coal,2030,6,13,18,0.0
264,FR_Coal,2030,6,19,24,0.0
265,FR_Coal,2030,7,1,6,0.0
266,FR_Coal,2030,7,7,12,0.0
267,FR_Coal,2030,7,13,18,0.0
268,FR_Coal,2030,7,19,24,0.0
269,FR_Coal,2030,8,1,6,0.0
270,FR_Coal,2030,8,7,12,0.0
271,FR_Coal,2030,8,13,18,0.0
272,FR_Coal,2030,8,19,24,0.0
273,FR_Coal,2030,9,1,6,0.0
274,FR_Coal,2030,9,7,12,0.0
275,FR_Coal,2030,9,13,18,0.0
276,FR_Coal,2030,9,19,24,0.0
277,FR_Coal,2030,10,1,6,0.0
278,FR_Coal,2030,10,7,12,0.0
279,FR_Coal,2030,10,13,18,0.0
280,FR_Coal,2030,10,19,24,0.0
281,FR_Nuclear,2030,1,1,6,0.0
282,FR_Nuclear,2030,1,7,12,0.0
283,FR_Nuclear,2030,1,13,18,0.0
284,FR_Nuclear,2030,1,19,24,0.0
285,FR_Nuclear,2030,2,1,6,0.0
286,FR_Nuclear,2030,2,7,12,0.0
287,FR_Nuclear,2030,2,13,18,0.0
288,FR_Nuclear,2030,2,19,24,0.0
289,FR_Nuclear,2030,3,1,6,0.0
290,FR_Nuclear,2030,3,7,12,0.0
291,FR_Nuclear,2030,3,13,18,0.0
292,FR_Nuclear,2030,3,19,24,0.0
293,FR_Nuclear,2030,4,1,6,0.0
294,FR_Nuclear,2030,4,7,12,0.0
295,FR_Nuclear,2030,4,13,18,0.0
296,FR_Nuclear,2030,4,19,24,0.0
297,FR_Nuclear,2030,5,1,6,0.0
298,FR_Nuclear,2030,5,7,12,0.0
299,FR_Nuclear,2030,5,13,18,0.0
300,FR_Nuclear,2030,5,19,24,0.0
301,FR_Nuclear,2030,6,1,6,0.0
302,FR_Nuclear,2030,6,7,12,0.0
303,FR_Nuclear,2030,6,13,18,0.0
304,FR_Nuclear,2030,6,19,24,0.0
305,FR_Nuclear,2030,7,1,6,0.0
306,FR_Nuclear,2030,7,7,12,0.0
307,FR_Nuclear,2030,7,13,18,0.0
308,FR_Nuclear,2030,7,19,24,0.0
309,FR_Nuclear,2030,8,1,6,0.0
310,FR_Nuclear,2030,8,7,12,0.0
311,FR_Nuclear,2030,8,13,18,0.0
312,FR_Nuclear,2030,8,19,24,0.0
313,FR_Nuclear,2030,9,1,6,0.0
314,FR_Nuclear,2030,9,7,12,0.0
315,FR_Nuclear,2030,9,13,18,0.0
316,FR_Nuclear,2030,9,19,24,0.0
317,FR_Nuclear,2030,10,1,6,0.0
318,FR_Nuclear,2030,10,7,12,0.0
319,FR_Nuclear,2030,10,13,18,0.0
320,FR_Nuclear,2030,10,19,24,0.0
321,LU_Coal,2030,1,1,6,0.0
322,LU_Coal,2030,1,7,12,0.0
323,LU_Coal,2030,1,13,18,0.0
324,LU_Coal,2030,1,19,24,0.0
325,LU_Coal,2030,2,1,6,0.0
326,LU_Coal,2030,2,7,12,0.0
327,LU_Coal,2030,2,13,18,0.0
328,LU_Coal,2030,2,19,24,0.0
329,LU_Coal,2030,3,1,6,0.0
330,LU_Coal,2030,3,7,12,0.0
331,LU_Coal,2030,3,13,18,0.0
332,LU_Coal,2030,3,19,24,0.0
333,LU_Coal,2030,4,1,6,0.0
334,LU_Coal,2030,4,7,12,0.0
335,LU_Coal,2030,4,13,18,0.0
336,LU_Coal,2030,4,19,24,0.0
337,LU_Coal,2030,5,1,6,0.0
338,LU_Coal,2030,5,7,12,0.0
339,LU_Coal,2030,5,13,18,0.0
340,LU_Coal,2030,5,19,24,0.0
341,LU_Coal,2030,6,1,6,0.0
342,LU_Coal,2030,6,7,12,0.0
343,LU_Coal,2030,6,13,18,0.0
344,LU_Coal,2030,6,19,24,0.0
345,LU_Coal,2030,7,1,6,0.0
346,LU_Coal,2030,7,7,12,0.0
347,LU_Coal,2030,7,13,18,0.0
348,LU_Coal,2030,7,19,24,0.0
349,LU_Coal,2030,8,1,6,0.0
350,LU_Coal,2030,8,7,12,0.0
351,LU_Coal,2030,8,13,18,0.0
352,LU_Coal,2030,8,19,24,0.0
353,LU_Coal,2030,9,1,6,0.0
354,LU_Coal,2030,9,7,12,0.0
355,LU_Coal,2030,9,13,18,0.0
356,LU_Coal,2030,9,19,24,0.0
357,LU_Coal,2030,10,1,6,0.0
358,LU_Coal,2030,10,7,12,0.0
359,LU_Coal,2030,10,13,18,0.0
360,LU_Coal,2030,10,19,24,0.0
361,LU_Nuclear,2030,1,1,6,0.0
362,LU_Nuclear,2030,1,7,12,0.0
363,LU_Nuclear,2030,1,13,18,0.0
364,LU_Nuclear,2030,1,19,24,0.0
365,LU_Nuclear,2030,2,1,6,0.0
366,LU_Nuclear,2030,2,7,12,0.0
367,LU_Nuclear,2030,2,13,18,0.0
368,LU_Nuclear,2030,2,19,24,0.0
369,LU_Nuclear,2030,3,1,6,0.0
370,LU_Nuclear,2030,3,7,12,0.0
371,LU_Nuclear,2030,3,13,18,0.0
372,LU_Nuclear,2030,3,19,24,0.0
373,LU_Nuclear,2030,4,1,6,0.0
374,LU_Nuclear,2030,4,7,12,0.0
375,LU_Nuclear,2030,4,13,18,0.0
376,LU_Nuclear,2030,4,19,24,0.0
377,LU_Nuclear,2030,5,1,6,0.0
378,LU_Nuclear,2030,5,7,12,0.0
379,LU_Nuclear,2030,5,13,18,0.0
380,LU_Nuclear,2030,5,19,24,0.0
381,LU_Nuclear,2030,6,1,6,0.0
382,LU_Nuclear,2030,6,7,12,0.0
383,LU_Nuclear,2030,6,13,18,0.0
384,LU_Nuclear,2030,6,19,24,0.0
385,LU_Nuclear,2030,7,1,6,0.0
386,LU_Nuclear,2030,7,7,12,0.0
387,LU_Nuclear,2030,7,13,18,0.0
388,LU_Nuclear,2030,7,19,24,0.0
389,LU_Nuclear,2030,8,1,6,0.0
390,LU_Nuclear,2030,8,7,12,0.0
391,LU_Nuclear,2030,8,13,18,0.0
392,LU_Nuclear,2030,8,19,24,0.0
393,LU_Nuclear,2030,9,1,6,0.0
394,LU_Nuclear,2030,9,7,12,0.0
395,LU_Nuclear,2030,9,13,18,0.0
396,LU_Nuclear,2030,9,19,24,0.0
397,LU_Nuclear,2030,10,1,6,0.0
398,LU_Nuclear,2030,10,7,12,0.0
399,LU_Nuclear,2030,10,13,18,0.0
400,LU_Nuclear,2030,10,19,24,0.0
401,NL_Coal,2030,1,1,6,0.0
402,NL_Coal,2030,1,7,12,0.0
403,NL_Coal,2030,1,13,18,0.0
404,NL_Coal,2030,1,19,24,0.0
405,NL_Coal,2030,2,1,6,0.0
406,NL_Coal,2030,2,7,12,0.0
407,NL_Coal,2030,2,13,18,0.0
408,NL_Coal,2030,2,19,24,0.0
409,NL_Coal,2030,3,1,6,0.0
410,NL_Coal,2030,3,7,12,0.0
411,NL_Coal,2030,3,13,18,0.0
412,NL_Coal,2030,3,19,24,0.0
413,NL_Coal,2030,4,1,6,0.0
414,NL_Coal,2030,4,7,12,0.0
415,NL_Coal,2030,4,13,18,0.0
416,NL_Coal,2030,4,19,24,0.0
417,NL_Coal,2030,5,1,6,0.0
418,NL_Coal,2030,5,7,12,0.0
419,NL_Coal,2030,5,13,18,0.0
420,NL_Coal,2030,5,19,24,0.0
421,NL_Coal,2030,6,1,6,0.0
422,NL_Coal,2030,6,7,12,0.0
423,NL_Coal,2030,6,13,18,0.0
424,NL_Coal,2030,6,19,24,0.0
425,NL_Coal,2030,7,1,6,0.0
426,NL_Coal,2030,7,7,12,0.0
427,NL_Coal,2030,7,13,18,0.0
428,NL_Coal,2030,7,19,24,0.0
429,NL_Coal,2030,8,1,6,0.0
430,NL_Coal,2030,8,7,12,0.0
431,NL_Coal,2030,8,13,18,0.0
432,NL_Coal,2030,8,19,24,0.0
433,NL_Coal,2030,9,1,6,0.0
434,NL_Coal,2030,9,7,12,0.0
435,NL_Coal,2030,9,13,18,0.0
436,NL_Coal,2030,9,19,24,0.0
437,NL_Coal,2030,10,1,6,0.0
438,NL_Coal,2030,10,7,12,0.0
439,NL_Coal,2030,10,13,18,0.0
440,NL_Coal,2030,10,19,24,0.0
441,NL_Nuclear,2030,1,1,6,0.0
442,NL_Nuclear,2030,1,7,12,0.0
443,NL_Nuclear,2030,1,13,18,0.0
444,NL_Nuclear,2030,1,19,24,0.0
445,NL_Nuclear,2030,2,1,6,0.0
446,NL_Nuclear,2030,2,7,12,0.0
447,NL_Nuclear,2030,2,13,18,0.0
448,NL_Nuclear,2030,2,19,24,0.0
449,NL_Nuclear,2030,3,1,6,0.0
450,NL_Nuclear,2030,3,7,12,0.0
451,NL_Nuclear,2030,3,13,18,0.0
452,NL_Nuclear,2030,3,19,24,0.0
453,NL_Nuclear,2030,4,1,6,0.0
454,NL_Nuclear,2030,4,7,12,0.0
455,NL_Nuclear,2030,4,13,18,0.0
456,NL_Nuclear,2030,4,19,24,0.0
457,NL_Nuclear,2030,5,1,6,0.0
458,NL_Nuclear,2030,5,7,12,0.0
459,NL_Nuclear,2030,5,13,18,0.0
460,NL_Nuclear,2030,5,19,24,0.0
461,NL_Nuclear,2030,6,1,6,0.0
462,NL_Nuclear,2030,6,7,12,0.0
463,NL_Nuclear,2030,6,13,18,0.0
464,NL_Nuclear,2030,6,19,24,0.0
465,NL_Nuclear,2030,7,1,6,0.0
466,NL_Nuclear,2030,7,7,12,0.0
467,NL_Nuclear,2030,7,13,18,0.0
468,NL_Nuclear,2030,7,19,24,0.0
469,NL_Nuclear,2030,8,1,6,0.0
470,NL_Nuclear,2030,8,7,12,0.0
471,NL_Nuclear,2030,8,13,18,0.0
472,NL_Nuclear,2030,8,19,24,0.0
473,NL_Nuclear,2030,9,1,6,0.0
474,NL_Nuclear,2030,9,7,12,0.0
475,NL_Nuclear,2030,9,13,18,0.0
476,NL_Nuclear,2030,9,19,24,0.0
477,NL_Nuclear,2030,10,1,6,0.0
478,NL_Nuclear,2030,10,7,12,0.0
479,NL_Nuclear,2030,10,13,18,0.0
480,NL_Nuclear,2030,10,19,24,0.0
481,UK_Coal,2030,1,1,6,0.0
482,UK_Coal,2030,1,7,12,0.0
483,UK_Coal,2030,1,13,18,0.0
484,UK_Coal,2030,1,19,24,0.0
485,UK_Coal,2030,2,1,6,0.0
486,UK_Coal,2030,2,7,12,0.0
487,UK_Coal,2030,2,13,18,0.0
488,UK_Coal,2030,2,19,24,0.0
489,UK_Coal,2030,3,1,6,0.0
490,UK_Coal,2030,3,7,12,0.0
491,UK_Coal,2030,3,13,18,0.0
492,UK_Coal,2030,3,19,24,0.0
493,UK_Coal,2030,4,1,6,0.0
494,UK_Coal,2030,4,7,12,0.0
495,UK_Coal,2030,4,13,18,0.0
496,UK_Coal,2030,4,19,24,0.0
497,UK_Coal,2030,5,1,6,0.0
498,UK_Coal,2030,5,7,12,0.0
499,UK_Coal,2030,5,13,18,0.0
500,UK_Coal,2030,5,19,24,0.0
501,UK_Coal,2030,6,1,6,0.0
502,UK_Coal,2030,6,7,12,0.0
503,UK_Coal,2030,6,13,18,0.0
504,UK_Coal,2030,6,19,24,0.0
505,UK_Coal,2030,7,1,6,0.0
506,UK_Coal,2030,7,7,12,0.0
507,UK_Coal,2030,7,13,18,0.0
508,UK_Coal,2030,7,19,24,0.0
509,UK_Coal,2030,8,1,6,0.0
510,UK_Coal,2030,8,7,12,0.0
511,UK_Coal,2030,8,13,18,0.0
512,UK_Coal,2030,8,19,24,0.0
513,UK_Coal,2030,9,1,6,0.0
514,UK_Coal,2030,9,7,12,0.0
515,UK_Coal,2030,9,13,18,0.0
516,UK_Coal,2030,9,19,24,0.0
517,UK_Coal,2030,10,1,6,0.0
518,UK_Coal,2030,10,7,12,0.0
519,UK_Coal,2030,10,13,18,0.0
520,UK_Coal,2030,10,19,24,0.0
521,UK_Nuclear,2030,1,1,6,0.0
522,UK_Nuclear,2030,1,7,12,0.0
523,UK_Nuclear,2030,1,13,18,0.0
524,UK_Nuclear,2030,1,19,24,0.0
525,UK_Nuclear,2030,2,1,6,0.0
526,UK_Nuclear,2030,2,7,12,0.0
527,UK_Nuclear,2030,2,13,18,0.0
528,UK_Nuclear,2030,2,19,24,0.0
529,UK_Nuclear,2030,3,1,6,0.0
530,UK_Nuclear,2030,3,7,12,0.0
531,UK_Nuclear,2030,3,13,18,0.0
532,UK_Nuclear,2030,3,19,24,0.0
533,UK_Nuclear,2030,4,1,6,0.0
534,UK_Nuclear,2030,4,7,12,0.0
535,UK_Nuclear,2030,4,13,18,0.0
536,UK_Nuclear,2030,4,19,24,0.0
537,UK_Nuclear,2030,5,1,6,0.0
538,UK_Nuclear,2030,5,7,12,0.0
539,UK_Nuclear,2030,5,13,18,0.0
540,UK_Nuclear,2030,5,19,24,0.0
541,UK_Nuclear,2030,6,1,6,0.0
542,UK_Nuclear,2030,6,7,12,0.0
543,UK_Nuclear,2030,6,13,18,0.0
544,UK_Nuclear,2030,6,19,24,0.0
545,UK_Nuclear,2030,7,1,6,0.0
546,UK_Nuclear,2030,7,7,12,0.0
547,UK_Nuclear,2030,7,13,18,0.0
548,UK_Nuclear,2030,7,19,24,0.0
549,UK_Nuclear,2030,8,1,6,0.0
550,UK_Nuclear,2030,8,7,12,0.0
551,UK_Nuclear,2030,8,13,18,0.0
552,UK_Nuclear,2030,8,19,24,0.0
553,UK_Nuclear,2030,9,1,6,0.0
554,UK_Nuclear,2030,9,7,12,0.0
555,UK_Nuclear,2030,9,13,18,0.0
556,UK_Nuclear,2030,9,19,24,0.0
557,UK_Nuclear,2030,10,1,6,0.0
558,UK_Nuclear,2030,10,7,12,0.0
559,UK_Nuclear,2030,10,13,18,0.0
560,UK_Nuclear,2030,10,19,24,0.0
